ID,Content
834,"siviṇaaladdhapiaamapulaïuggamaṇibbharehi aṃgehiṃ
pariraṃbhaṇe suhāiṃ pāvaü mā ṇaṃ paboheha"
835,"vijjhāvei païvaṃ abbhuṭṭhaṃtīĕ pahiajāāe
piaamavioadīharaṇīsahaṇīsāsariṃcholī"
836,"jaṃ pīaṃ maṃgalavāsaṇāĕ patthāṇapaḍhamadiahammi
bāhasalilaṃ ṇa ciṭṭhaï taṃ cia virahe ruvaṃtīe"
837,"ukkaṃṭhāṇicchāā savvaṃ uṇa pariaṇaṃ ruāvei
āaṃbirehi ajjhā phusiaparuṇṇehi acchīhi"
838,"jaha diahavirāmo ṇavasirīsagaṃdhuddhurāṇilagghavio
pahiaghariṇīa ṇa tahā tavei tivvo vi majjhaṇho"
839,"cirapavasiadaïakahā ṇiuṇāhi sahīhi virahasahaṇatthaṃ
aliā avi avarāhā vahūĕ kamaso kahijjaṃti"
840,"jaṃjaṃ paütthapaïā piaamaṇāmakkharaṃ lihaï lehe
taṃtaṃ tallehaṇiāṇusāragalio pusaï seo"
841,"acchaü ṇimīliacchī mā mā vāreha piaamāsāe
teṇa viṇā kiṃ pecchaü ummillehiṃ vi acchīhiṃ"
842,"dīhuṇhā ṇīsāsā raṇaraṇao rujjagaggiraṃ geaṃ
piavirahe jīviavallahāṇa eso ccia viṇoo"
843,"jaï devva tuṃ pasaṇṇo mā karihisi majjha māṇusaṃ jammaṃ
jaï jammaṃ mā pemmaṃ jaï pemmaṃ mā jaṇe dulahe"
844,"rāīṇa bhaṇaï loo jā kila gimhammi hoṃti maḍahāo
maha uṇa daïeṇa viṇā ṇa āṇimo kīsa vaḍḍhaṃti"
845,"ekke aaṇe diahā vīe raaṇīŏ hoṃti dīhāo
virahāaṇo apuvvo ettha duve ccea vaḍḍhaṃti"
846,"cirajīvittaṇakaṃkhiri mā tamma rasāaṇehi athirehi
virahaṃ pavajja jāaṃti jeṇa juadīharā diahā"
847,"ruaï ruaṃtīĕ mae ohidiṇe gaṇaï jhijjaï ahaṃ va
piavirahe māmi saajjhiāĕ ṇeho ccia apuvvo"
848,"kaṃṭhaggahaṇeṇa saajjhiāĕ abbhāgaovaāreṇa
vahuāĕ païmmi vi āgaammi sāmaṃ muhaṃ jāaṃ"
849,"caṃdo vi caṃdavaaṇe muṇālabāhālae muṇālāiṃ
iṃdīvarāi iṃdīvaracchi tāveṃti tuha virahe"
850,"guruaṇaparavasa pia kiṃ bhaṇāmi tuha maṃdabhāiṇī ahaaṃ
ajja pavāsaṃ vajjasi vacca saaṃ cea muṇasi karaṇijjaṃ"
851,"vitthiṇṇaṃ mahiveḍhaṃ viulaṇiaṃbāŏ pīṇathaṇiāo
labbhaṃti visālacchīŏ suhaa juvaīŏ mā tamma"
852,"kajjaṃ viṇā vi vialaṃtapemmarāaṃ tumaṃ ṇiacchaṃtī
hiaāsaṃkiaṇiadosadummaṇā tāmaï varāī"
853,"dūī ṇa ei caṃdo vi uggao jāmiṇī vi bolei
savvaṃ savvattho ccia visaṃṭhulaṃ kassa kiṃ bhaṇimo"
854,"dūī gaā cirāaï kiṃ so maha pāsam ehii ṇa ve 'tti
jīviamaraṇaṃtarasaṃṭhiāĕ aṃdolae hiaaṃ"
855,"so ṇā 'gao tti pecchaha parihāsullāvirīĕ dūīe
ṇūmaṃtīa pahariso osaṭṭaï gaṃḍapāsesu"
856,"kaha ṇu gaā kaha diṭṭho kiṃ bhaṇiaṃ kiṃ va teṇa paḍibhaṇiaṃ
eaṃ cia ṇa samappaï puṇaruttaṃ jaṃpamāṇīe"
857,"dūīmuhaaṃdapuloirīĕ kiṃ bhaṇihii tti ajjhāe
piasaṃgamalaliamaṇorahāĕ hiaaṃ tharatharei"
858,"appāhiāi tuha teṇa jāi tāiṃ mae ṇa muṇiāi
accuṇhassāsaparikkhalaṃtavisamakkharapaāiṃ"
859,"sāheṃtī sahi suhaaṃ khaṇekhaṇe dūmiā si majjha kae
sabbhāvaṇehakaraṇijjasarisaaṃ dāva viraïaṃ tumae"
860,"jaṃ tuha kajjaṃ taṃ cia kajjaṃ majjha tti jaṃ saā bhaṇasi
o dūi saccavaaṇe ajja si pāraṃ gaā tassa"
861,"ṇavalaapaharuttatthāĕ taṃ kaaṃ haliavahuāe
jaṃ ajja vi juvaïjaṇo ghareghare sikkhiuṃ mahaï"
862,"dhaṇṇo si re haliddaa haliasuāpīṇathaṇabharucchaṃge
pecchaṃtassa vi païṇo jaha tuha kusumāi ṇivaḍaṃti"
863,"saccaṃ cia kaṭṭhamao suraṇāho jeṇa haliadhūāe
hatthehi kamaladalakomalehi cikko ṇa pallavio"
864,"emea akaapuṇṇā appattamaṇorahā vivajjissaṃ
jaṇavāo vi ṇa jāo teṇa samaṃ haliutteṇa"
865,"lajjāpajjattapasāhaṇāi paratattiṇippivāsāiṃ
aviṇaadiṃmohāiṃ dhaṇṇāṇa ghare kalattāiṃ"
866,"hasiam aviāramuddhaṃ bhamiaṃ virahiavilāsasacchāaṃ
bhaṇiaṃ sahāvasaralaṃ dhaṇṇāṇa ghare kalattāṇaṃ"
867,"païṇā vaṇṇijjaṃte akkhāṇaasuṃdarīĕ rūvammi
īsāmaccharagaruaṃ ghariṇī huṃkāraaṃ dei"
868,"vāhijjaṃti ṇa kassa vi rottūṇaṃ ṇea pāaḍijjaṃti
māṇaviārā kulapāliāĕ hiae vilāveṃti"
869,"ahiaṃ suṇṇāi ṇiraṃjaṇāi vaïrikkaruṇṇapusiāi
virahukkaṃṭhaṃ kulapāliāi sāhaṃti acchīiṃ"
870,"kulapāliāĕ pecchaha jovvaṇalāaṇṇavibbhamavilāsā
pavasaṃti vva pavasie eṃti vva pie gharaṃ eṃte"
871,"païpurao ccia rabhaseṇa cuṃbio devaro aḍaaṇāe
maha vaaṇaṃ maïrāgaṃdhiaṃ ti hāā tuhaṃ bhaṇaï"
872,"taha aḍaaṇāĕ ruṇṇaṃ païmaraṇe bāharuddhakaṃṭhīe
aṇumaraṇasaṃkiṇo jaha jārassa vi saṃkiaṃ hiaaṃ"
873,"vāṇīrakuḍuṃguḍḍīṇasaüṇikolāhalaṃ suṇaṃtīe
gharakammavāvuḍāe vahūĕ sīaṃti aṃgāiṃ"
874,"ṇollei aṇollamaṇā attā maṃ gharabharammi saalammi
khaṇamettaṃ jaha saṃjhāĕ ṇavara ṇa va hoi vīsāmo"
875,"ṭhāṇeṭhāṇe valiā valaṇevalaṇe saveḍasakuḍuṃgā
ṇa gao si amha gāmaṃ diara ṇa diṭṭhā tue muralā"
876,"mahuehi kiṃ va vālaa harasi ṇiaṃbāhi jaï vi me siaaṃ
sāhāmi kassa raṇṇe dūre gāmo ahaṃ ekkā"
877,"kālakkharadūsikkhia dhammia re ṇiṃbakīḍaasariccha
doṇṇa vi ṇiraaṇivāso samaaṃ jaï hoi tahi hodu"
878,"paṃthaa ṇa ettha saṃtharam atthi maṇaṃ pattharatthale gāme
uṇṇaapaahare pekkhiūṇa jaï vasasi tā vasasu"
879,"vihalakkhaṇaṃ tumaṃ sahi daṭṭhūṇa kuḍeṇa taralataradiṭṭhiṃ
vārapphaṃsaṇiheṇa a appā garuo tti pāḍiavihiṇṇo"
880,"aïviulaṃ jalakuṃbhaṃ ghettūṇa samāgaa mhi sahi turiaṃ
samaseasalilaṇīsāsaṇīsahā vīsamāmi khaṇaṃ"
881,"aṇumaraṇe hasaï jaṇo rottuṃ vi ṇa labbhaï jahecchaṃ
tā ettha kiṃ karissaṃ coriaramaṇe vivajjaṃte"
882,"mā putti vaṃkabhaṇiaṃ jaṃpasu purao tumaṃ chaüllāṇaṃ
hiaeṇa jaṃ ca bhaṇiaṃ taṃ pi haāsā viāṇaṃti"
883,"vaṃkabhaṇiāi katto katto addhacchipecchiavvāi
ūsasiuṃ pi ṇa tīraï chaüllaparivārie gāme"
884,"tattha vi hoṃti sahīo puttali mā ruvasu jattha diṇṇā si
tattha vi ṇiuṃjalīlā tattha vi girivāhiṇī golā"
885,"kassa va ṇa hoi roso daṭṭhūṇa piāĕ savvaṇaṃ aharaṃ
sabhamarakamalagghāiri vāriavāme sahasu eṇhiṃ"
886,"chappattiā vi khajjaï ṇippatte putti ettha ko doso
ṇiapurise vi ramijjaï parapurisavivajjie gāme"
887,"amuṇiaparapurisasuho jaṃpaü jaṃ kiṃ pi aṇṇao loo
ṇiapurisehi vi amhe parapuriso tti ccia ramāmo"
888,"māe gharovaaraṇaṃ ajja khu ṇa tthi tti sāhiaṃ tumae
tā bhaṇa kiṃ karaṇijjaṃ emea ṇa vāsaro ṭhāi"
889,"sacchaṃdaramaṇadaṃsaṇasaṃvaḍḍhiagaruavammahavilāsaṃ
suviaḍḍhavesavilaāramiaṃ ko vaṇṇiuṃ taraï"
890,"sāmaṇṇasuṃdarīṇaṃ vibbhamam āvahaï aviṇao ccea
dhūmo vi hu pajjaliāṇaṃ mahuro hoi surabhidārūṇaṃ"
891,"avvo kālassa gaī so vi juā sarasakavvadullalio
paḍhaï parāsarasaddaṃ amhe vi ṇiaṃ païṃ gamimo"
892,"paṇamaha māṇassa halā calaṇe kiṃ devaehi aṇṇehiṃ
jassa pasāeṇa pio gholaï pāaṃtapāsesu"
893,"aṇuṇaapasaraṃ pāapaḍanūsavaṃ rabhasacuṃbaṇasuhelliṃ
eāi a aṇṇāi a avaso vva kao phalaï māṇo"
894,"jaï puttali bahuehiṃ aṇuṇaasokkhehi atthi de kajjaṃ
tāva rua geṇha māṇaṃ khaṇamettaṃ tammi suhaammi"
895,"āṇā aṇālavaṃtīĕ kīrae dīsae parāhutto
ṇiṃtammi ṇīsisijjaï putti apuvvokkhu de māṇo"
896,"jaṃjaṃ bhaṇaha sahīo āma karissāma savvahā taṃtaṃ
jaï taraha ruṃbhiuṃ maha dhīraṃ samuhāgae tammi"
897,"alliaï diṭṭhiṇibbhacchio vi vihuo vi laggae siae
pahao vi cuṃbaï balā alajjae kaha ṇu kuppissaṃ"
898,"himajoacuṇṇahatthāŏ jassa dappaṃ kuṇaṃti rāīo
kaha tassa piassa mae tīraï māṇo halā kāuṃ"
899,"kiṃ bhaṇaha maṃ sahīo karehi māṇaṃ ti kiṃ tha māṇeṇa
sabbhāvavāhire tammi majjha māṇeṇa vi ṇa kajjaṃ"
900,"jaïā pio ṇa dīsaï bhaṇaha halā kassa kīrae māṇo
aha diṭṭhammi vi māṇo tā tassa piattaṇaṃ katto"
901,"jāṇimi kaāvarāhaṃ jāṇimi aliāi bhaṇaï saalāi
aṇuṇeṃte uṇa jāṇe kaāvarāhaṃ va appāṇaṃ"
902,"avarāhasahassāiṃ bharimo hiaeṇa tammi addiṭṭhe
diṭṭhammi uṇa piasahī ekkaṃ pi hu ṇaṃ ṇa saṃbharimo"
903,"bhaṇabhaṇa jaṃjaṃ paḍihāi tujjha taṃtaṃ sahāmimo amhe
asahattaṇaṃ ca jīaṃ ca vallabhe doi ṇa ghaḍaṃti"
904,"eaṃ cia maha ṇāmaṃ bhaṇabhaṇa de suhaa kiṃ vilakkho si
paḍihāi jaṃ ṇa tujjha vi mamaṃ pi kiṃ deṇa ṇāmeṇa"
905,"suhaa muhuttaṃ suppaü jaṃ te paḍihāi taṃ pi bhaṇṇihisi
ajja ṇa pecchaṃti tuhaṃ ṇiddāgaruāi acchīi"
906,"mā velavesu bahuaṃ puttaa aliehi gottehiṃ
esā vi jāṇaï ccia parihāsummissabhaṇiāiṃ"
907,"aï caṃḍi kiṃ ṇa pecchasi jaï so vāharaï aṇṇagotteṇa
aha de icchaï maccharapaṇacciacchaṃ muhaṃ daṭṭhuṃ"
908,"veārijjasi muddhe gottakkhaliehi mā khu tuṃ ruvasu
kiṃ va ṇa pecchaï aṇṇaha eddahamettehi acchīhiṃ"
909,"sottuṃ suhaṃ ṇa labbhaï avvo pemmassa vaṃkavisamassa
dugghaḍiamaṃcaassa va khaṇekhaṇe pāapaḍaṇeṇa"
910,"ekkasaaṇammi sumuhī vimuhī garueṇa māṇabaṃdheṇa
siviṇakalahammi hoṃtī parammuhī sammuhī jāā"
911,"vaḍḍhaü tā tuha gavvo bhaṇṇasi re jaï vihaṃḍaṇaṃ vaaṇaṃ
saccaṃ ṇa ei ṇiddā tue viṇā dehi oāsaṃ"
912,"kaaviccheo sahibhaṃgibhaṇiasabbhāviāvarāhāe
jhaḍi āpallavaï puṇo ṇaaṇakavolesu kovatarū"
913,"ummūlaṃti va hiaaṃ aṇuṇijjaṃtīŏ māṇavaṃtīo
saṃbhariamaṇṇuṇibbharabāhabharoruṃbhiamuhīo"
914,"ṇa vi taha takkhaṇasuamaṇṇudukkhaviaṇāŏ vi ruvaṃti
jaha diṭṭhammi piaame aṇuṇijjaṃtīŏ taruṇīŏ"
915,"hiae rosukkhittaṃ pāapahāraṃ sireṇa patthaṃto
ṇa hao daïo māṇaṃsiṇīĕ thoraṃsuaṃ ruṇṇaṃ"
916,"piaamaviiṇṇacasaaṃ acakkhiaṃ piasahīĕ deṃtīe
abhaṇaṃtīĕ vi māṇaṃsiṇīĕ kahio ccia viroho"
917,"vaccihii sa gharaṃ se lahihii oāsam ehii saāsaṃ
bhaṇihii jaṃ bhaṇiavvaṃ paccuttaṃ kiṃṇu pāvihii"
918,"taṇuāiā varāī diahediahe miaṃkaleha vva
bahalapaoseṇa tue ṇisaṃsa aṃdhāriamuheṇa"
919,"dāvaṃteṇa tuha muhaṃ bhumaābhaṃgammi hoṃtaṇavasohaṃ
akaeṇa uvakaaṃ ajja maṇṇuṇā majjha pasiacchi"
920,"bhiuḍī ṇa kaā kaḍuaṃ ṇā 'laviaṃ aharaaṃ ṇa pajjuṭṭhaṃ
uvaūhiā ṇa ruṇṇā eeṇa vi jāṇimo māṇaṃ"
921,"kiṃ pi ṇa jaṃpasi kāmaṃ bhaṇiaṃ ca karesi taṃ tahā turiaṃ
hiaaṃ rosuvveaṃ ti tujjha viṇao ccia kahei"
922,"paripucchiā ṇa jaṃpasi cuṃbijjaṃtī balā muhaṃ harasi
parihāsamāṇavimuhe pasiacchi maṇaṃ mha dūmesi"
923,"aï pīṇatthaṇaütthaṃbhiāṇaṇe suaṇu suṇasu maha vaaṇaṃ
athirammi jujjaï ṇa jovvaṇammi māṇo pie kāduṃ"
924,"taralacchi caṃdavaaṇe thoratthaṇi kariaroru taṇumajjhe
dīhā ṇa samappaï sisirajāmiṇī kaha ṇu de māṇo"
925,"suhaā vi suṃḍarī vi hu taruṇī vi hu māṇiṇi tti ā putti
caṃdaṇalaṭṭhi vva huaṃgadūmiā kiṃ ḍu dūmesi"
926,"paḍivakkhassa vi purao samuhaṃ bhaṇiā si teṇa pasia tti
avalaṃbiassa māṇiṇi māṇassa a kiṃ phalaṃ aṇṇaṃ"
927,"kaḍḍhesi caliavalae hatthe muṃcesi ahamuhī bāhaṃ
paḍiruṃbhasi ṇīsāse bahuaṃ te māṇaviṇṇāṇaṃ"
928,"kajjaṃ viṇā vi kaamāṇaḍaṃbarā pulaabhiṇṇasavvaṃgī
ujjallāliṃgaṇasokkhalālasā putti muṇiā si"
929,"haṃho kiṃ va ṇa diṭṭhaṃ halā mae jīviaṃ dharaṃtīe
so maṃ aṇuṇei pio ahaṃ pi aṇuṇijjimi haāsā"
930,"tā sokkhaṃ tāva raī tā raṇaraṇaassa ṇa tthi oāso
jā dukkhekkaṇihāṇe ṇa hoi bahuvallahe pemmaṃ"
931,"māṇahariehi gaṃtuṃ ṇa tīrae so ṇaei avarāhī
ko vi apatthiamuṇio ṇejjaṃ maṃtaṃ va āṇejja"
932,"uvvahaï daïagahiā haroṭṭhajhijjaṃtakovagaarāaṃ
pāṇosaraṃtamaïraṃ va phalihacasaaṃ muhaṃ bālā"
933,"gāḍhāliṃgaṇarabhasujjaammi daïe lahuṃ samosaraï
māṇaṃsiṇīĕ māṇo phellaṇabhīo vva hiaāhi"
934,"tuṃgo thiro visālo jo sahi me māṇapavvao raïo
so daïadiṭṭhivajjāsaṇīĕ ghāe viṇa pahuṃto"
935,"sahi viraïūṇa māṇassa majjha dhīrattaṇeṇa oāsaṃ
piaamadaṃsaṇavihalakkhaṇammi sahase 'tti teṇa osariaṃ"
936,"ṇahapaapasāhiaṃgo ṇiddāghummaṃtaloaṇo ṇa tahā
jaha ṇivvaṇāharo sāmalaṃga dūmesi maha hiaaṃ"
937,"paccakkhamaṃtukāraa jaï cuṃbasi me ime haakavole
tā majjha piasahīe visesao kīsa taṇhāo"
938,"taïā maha gaṃḍatthalaṇimiaṃ diṭṭhiṃ ṇa ṇesi aṇṇatto
eṇhiṃ sa ccea ahaṃ te a kavolā ṇa sā diṭṭhī"
939,"tāṇa guṇaggahaṇāṇaṃ tāṇ' ukkaṃṭhāṇa tassa pemmassa
tāṇa bhaṇiāṇa suṃdara īrisaaṃ jāam avasāṇaṃ"
940,"aliakuviaṃ pi kaamaṃtuaṃ va maṃ jesu suhaa aṇuṇeṃto
tāṇa diahāṇa haraṇe ruāmi ṇa uṇo ahaṃ kuviā"
941,"āma tuha ṇā 'varāho piaama me loaṇāṇa iha doso
māṇāsahammi caḍulehi vāsio jehi hiaammi"
942,"ko suhaa tujjha doso haahiaaṃ ṇiṭṭhuraṃ majjha
pecchasi aṇimisaṇaaṇo jaṃpasi viṇaaṃ ṇa jaṃpase piṭṭhaṃ"
943,"vacca maha ccia ekkāĕ hoṃtu ṇīsāsaroiavvāi
mā tujjha vi tīĕ viṇā dakkhiṇṇahaassa jāṇīaṃtu"
944,"aṇuvattaṃto amhārisaṃ jaṇaṃ āhijāīe
ciṃtesi uṇo hiae aṇāhijāī suhaṃ jaaï"
945,"huṃ ṇillajja samosara taṃ cia aṇuṇesu jīĕ de eaṃ
pāaṃgụṭṭhālattaaraseṇa tilaaṃ viṇimmaviaṃ"
946,"sā vasaï tujjha hiae sa ccia acchīsu sā a siviṇesu
amhārisāṇa suṃdara oāso kattha pāvāṇa"
947,"taṇhā me tujjha piattaṇassa kaha taṃ ti ṇo hi jāṇāmo
de suhaa tumaṃ cia sikkhavesu jaha de piā homi"
948,"maliṇavasaṇāṇa kiavaṇiāṇaṃ āpaṃḍugaṃḍapālīṇaṃ
pupphavaïāṇa kāmo aṃgesu kaāuho vasaï"
949,"pupphavaïa mhi bālaa mā civasu adīharāuso hosi
ajjaṃ cea marijjaü maacchi kiṃ kālaharaṇeṇa"
950,"vāṇiaa hatthidaṃtā katto amhāṇa vagghakattīo
jāva luliālaamuhī gharammi parisakkae soṇhā"
951,"gaṇhaṃti piaamāṇa vaaṇāhi haṃsīŏ visalaaddhāi
hiaāi va kusumāuhabāṇakaāṇearaṃdhāi"
952,"haṃsāṇa sarehi sirī sārijjaï aha sarāṇa haṃsehi
aṇṇoṇṇaṃ cia ee appāṇaṃ ṇavara garuaṃti"
953,"aṇudiahakaābhoā jahajaha thaṇaā viṇiṃti kumarīe
tahataha laddhoāso vva vammaho hiaam āvisaï"
954,"kesā paṃḍurachāā asaīsaṃgeṇa camma jajjariaṃ
cittaṃ tuha sohaggaṃ godā dūittaṇaṃ kuṇaï"
955,"ṇiṇṇiddaṃ dobballaṃ ciṃtā alasattaṇaṃ saṇīsasiaṃ
maha maṃdabhāiṇīe kae sahi tumaṃ vi ahaha paribhavaï"
956,"ṇiadaïadaṃsaṇūsua paṃthia aṇṇeṇa vaccasu paheṇa
gharavaïdhūā dullaṃ ghavāurā ṭhāi haagāme"
957,"āsāiaṃ aṇṇāeṇa jettiaṃ tā tui ṇa bahuā dhiī
uvaramasu vusaha eṇhiṃ rakkhijjaï gehavaïkhettaṃ"
958,"ucciṇasu paḍiakusumaṃ mā dhuṇa sehāliaṃ haliasuṇhe
esa avasāṇaviraso sasureṇa suo valaasaddo"
959,"pavisaṃtī gharadāraṃ vivaliavaaṇā viloiūṇa pahaṃ
khaṃdhe mottūṇa ghaḍaṃ hāhā ṇaṭṭho tti ruasi sahi kiṃ ti"
960,"mā paṃtha ruṃdhasu paham abehi bālaa asesiahirīa
amhe aṇirikkāo suṇṇaṃ gharaaṃ va akkamasi"
961,"suvvaï samāgamissaï tujjha pio ajja paharametteṇa
emea kiṃ pi ciṭṭhasi tā sahi sajjesu karaṇijjaṃ"
962,"khaṇapāhuṇiā dearajāyā e suhaya kiṃ te de haṇidā
ruaï gharopaṃtaphaliṇigharammi aṇuṇijjaü varāī"
963,"pupphabharoṇamiabhūmigaasāhatarūṇa viṇṇavaṇaṃ
golāaḍaviaḍakuḍuṃgamahua..."
964,"gṛhiṇipraveśitajāre gṛhe gṛhe (gṛhiṇī) sthāpitā
militāvadati(asatī?)jārau paścād gṛhiṇī gṛhasthaś ca"
965,"ekkatto ruaï piā aṇṇatto samaratūraṇigghoso
pemmeṇa raṇaraseṇa a bhaḍassa ḍolāiaṃ hiaaṃ"
966,"kelīgottakkhalaṇe vikuppae keavaṃ aāṇaṃtī
duṭṭha uasu parihāsaṃ jāā saccaṃ cia paruṇṇā"
967,"de ā pasia ṇiattasu muhasasijoṇhāviluttatamaṇivahe
ahisāriāṇa vigghaṃ karesi aṇṇāṇa vi haāse"
968,"aṇṇaṃ lahuattaṇaaṃ aṇṇa ccia kāi vattaṇacchāā
sāmā sāmaṇṇapaāvaïṇo reha ccia ṇa hoi"
969,"alasasiromaṇi dhuttāṇa aggimo putti dhaṇasamiddhimao
ia bhaṇieṇa ṇaaṃgī papphullaviloaṇā jāā"
970,"ullollakaraaraaṇakkhaehi tuha loaṇesu maha diṇṇaṃ
rattaṃsuaṃ pasāo koveṇa puṇo ime ṇa akkamiā"
971,"e ehi dāva suṃdari kaṇṇaṃ dāūṇa suṇasu vaaṇijjaṃ
tujjha muheṇa kisoari caṃdo uamijjaï jaṇeṇa"
972,"eddahamettatthaṇiā eddahamettehi acchivattehiṃ
eddahamettāvatthā eddahamettehi diahehiṃ"
973,"karajuagahiajasoāthaṇamuhaviṇivesiāharapuḍassa
saṃbhariapaṃcajaṇṇassa ṇamaha kaṇhassa romaṃcaṃ"
974,"kā visamā devvagaī kiṃ dullabbhaṃ jaṇo guṇaggāhī
kiṃ sokkhaṃ sukalattaṃ kiṃ dukkhaṃ jaṃ khalo loo"
975,"kivaṇāṇa dhaṇaṃ ṇāāṇa phaṇamaṇī kesarāi sīhāṇaṃ
kulavāliāṇa a thaṇā katto jhiyyaṃti amuāṇaṃ"
976,"kesesu valāmoḍia teṇa samarammi jaassirī gahiā
jaha kaṃdarāhi vihurā tassa daḍhaṃ kaṃṭhaammi saṃṭhaviā"
977,"khalavavahārā dīsaṃti dāruṇā jaha vi taha vi dhīrāṇaṃ
hiaavaassavahumaā ṇa hu vavasāā vimujjhaṃti"
978,"jaṃ parihariuṃ tīraï maṇaṃ pi ṇa suṃdaraattaṇaguṇeṇa
aha ṇavaram assa doso paḍivacchehiṃ pi paḍivaṇṇo"
979,"jassa raṇaṃteurae kare kuṇaṃtassa maṃḍalaggalaaṃ
rasasammuhī vi sahasā parammuhī hoi riuseṇā"
980,"jassea vaṇo tassea veaṇā bhaṇaï taṃ jaṇo aliaṃ
daṃtakkhaaṃ kavole vahūĕ viaṇā savattīṇaṃ"
981,"jahā gahiro jahā raaṇaṇibbharo jaha a ṇimmalacchāo
taha kiṃ vihiṇā eso sabāṇio jalaṇihī ṇa kio"
982,"jā ṭheraṃ va hasaṃtī kaïvaaṇaṃvuruhavaddhaviṇivesā
dāvei bhuaṇamaṃḍalam aṇṇaṃ via (cia?) jaaï sā vāṇī"
983,"joṇhāi mahuraseṇa a viiṇṇatāruṇṇaücchuamaṇā sā
vuḍḍhā vi ṇavoḍha vva paravahū aha haraï tuha hiaaṃ"
984,"ṭuṃṭuṇṇaṃto marihisi kaṃṭaakaliāi keaïvaṇāiṃ
mālaïkusumasaricchaṃ bhamara bhamaṃto ṇa pāvihisi"
985,"ṇavapuṇṇimāmiaṃkassa suhaa ko taṃ si bhaṇasu maha saccaṃ
kā sohaggasamaggā paosaraaṇi vva tuha ajja"
986,"ṇihuaramaṇammi loaṇapahammi paḍie guruaṇamajjhammi
saalaparihārahiaā vaṇagamaṇaṃ cea mahaï vahū"
987,"taṃ tāṇa sirisahoararaaṇāharaṇammi hiaam ekkarasaṃ
viṃvāhare piāṇaṃ ṇivesiaṃ kusumavāṇeṇa"
988,"tālā jāaṃti guṇā jālā de sahiaehi gheppaṃti
raïkiraṇāṇugahiāi hoṃti kamalāi a kamalāiṃ"
989,"tuha vallahassa gosammi āsi aharo milāṇakamaladalo
ia ṇavavahuā soūṇa kuṇaï vaaṇaṃ mahīsamuhaṃ"
990,"maha desu rasaṃ dhamme tamavasam āsaṃ gamāgamā hara ṇe
haravahu saraṇaṃ taṃ cittamoham avasaraü me sahasā"
991,"rāīsu caṃdadhavalāsu laliam āphāliūṇa jo cāvaṃ
ekkacchattaṃ ccia kuṇaï bhuaṇarajjaṃ viaṃbhaṃto"
992,"lahiūṇa tujjha vāhupphaṃsaṃ jīe sa ko vi ullāso
jaalacchī tuha virahe ṇa hu 'jjalā duvvalāṇaṃ sā"
993,"vārijjaṃto vi uṇo saṃdāvakaatthieṇa hiaeṇa
thaṇaharavaassaeṇaṃ visuddhajāī ṇa calaï se hāro"
994,"saalakaraṇaparavīsāmasiriviaraṇaṃ ṇa sarasakavvassa
dīsaï aha va ṇisammaï sarisaṃ aṃsaṃsametteṇa"
995,"sahi ṇavaṇihuvaṇasamarammi aṃkavālīsahīĕ ṇiviḍāe
hāro ṇivārao ccia ucchīraṃto tadā kahaṃ ramiaṃ"
996,"so ṇa tthi ettha gāmo jo eaṃ mahamahaṃtalāaṇṇaṃ
taruṇāṇaṃ hiaaluḍiṃ parisakkaṃtiṃ ṇivārei"
997,"so suddhasāmalaṃgo dhammillo kalialaliaṇiadeho
tīe khaṃdhāhi valaṃ gahia saro suraasaṃgare jaaï"
998,"homi vahatthiareho ṇiraṃkuso aha vivearahio vi
siviṇe vi tumammi puṇo pattihi bhattiṃ ṇa sumarāmi"
999,"sajjei surahimāso ṇa āpaṇei juaïjaṇalakkhasahe
ahiṇaasahaāramuhe ṇaapallavapattaṇe aṇaṃgasare"
